Product;Color;Size;Ldate;Age Group;Person;Pname;Ptype;Tprice;Currency;Sales Season;Nstore
335024508_2;Other;22cm-24cm;41;18-28;Female;Socks;Stockings;0.0223463687150838;Y;Winter;0.03970223325062035
335024700_2;Other;22cm-24cm;39;29-38;Female;Socks;Wool Socks;0.025139664804469275;$;Winter;0.09026054590570719
335024709_2;Other;22cm-24cm;41;18-28;Female;Socks;Stockings;0.0223463687150838;Y;Winter;0.04156327543424317
335024800_2;Other;22cm-24cm;39;29-38;Female;Socks;Wool Socks;0.025139664804469275;$;Winter;0.10576923076923077
335025200_2;Other;22cm-24cm;35;18-28;Female;Socks;Tube Socks;0.025139664804469275;Y;Autumn;0.15694789081885857
335025300_2;Other;22cm-24cm;35;18-28;Female;Socks;Tube Socks;0.025139664804469275;Y;Autumn;0.08002481389578163
335025400_2;Other;22cm-24cm;35;18-28;Female;Socks;Tube Socks;0.025139664804469275;Y;Autumn;0.07289081885856079
335025500_2;Other;22cm-24cm;35;18-28;Female;Socks;Tube Socks;0.025139664804469275;Y;Spring;0.16811414392059554
335025600_2;Other;22cm-24cm;35;18-28;Female;Socks;Tube Socks;0.025139664804469275;Y;Autumn;0.12406947890818858
335025700_2;Other;22cm-24cm;35;18-28;Female;Socks;Tube Socks;0.025139664804469275;Y;Autumn;0.13089330024813897
335025800_2;Other;22cm-24cm;35;18-28;Female;Socks;Tube Socks;0.025139664804469275;Y;Autumn;0.04094292803970223
335025900_2;Other;22cm-24cm;35;18-28;Female;Socks;Tube Socks;0.025139664804469275;Y;Spring;0.14330024813895784
335026000_2;Other;22cm-24cm;35;18-28;Female;Socks;Tube Socks;0.025139664804469275;Y;Autumn;0.08870967741935483
335026100_2;Other;22cm-24cm;35;18-28;Female;Socks;Tube Socks;0.025139664804469275;Y;Autumn;0.103287841191067
335026200_2;Other;22cm-24cm;35;18-28;Female;Socks;Tube Socks;0.025139664804469275;Y;Autumn;0.05583126550868486
335026300_2;Other;22cm-24cm;39;18-28;Female;Socks;Wool Socks;0.025139664804469275;$;Winter;0.04404466501240695
335026310_2;Other;22cm-24cm;41;18-28;Female;Socks;Stockings;0.0223463687150838;Y;Winter;0.040012406947890815
335026500_2;Black;22cm-24cm;32;29-38;Female;Socks;Short Stockings;0.008100558659217877;Y;Spring;0.04528535980148883
335026511_2;Other;22cm-24cm;41;18-28;Female;Socks;Stockings;0.0223463687150838;Y;Winter;0.04280397022332506
335026600_2;Black;22cm-24cm;35;29-38;Female;Socks;Short Stockings;0.0223463687150838;Y;Spring;0.0707196029776675
335026619_2;Other;22cm-24cm;41;29-38;Female;Socks;Tube Socks;0.039106145251396655;Y;Winter;0.03877171215880893
335026800_2;Other;22cm-24cm;41;18-28;Female;Socks;Wool Socks;0.025139664804469275;$;Winter;0.0880893300248139
335026820_2;Other;22cm-24cm;41;29-38;Female;Socks;Tube Socks;0.039106145251396655;Y;Winter;0.03970223325062035
335026900_2;Other;22cm-24cm;41;18-28;Female;Socks;Wool Socks;0.039106145251396655;$;Winter;0.10794044665012406
335026921_2;Other;22cm-24cm;41;29-38;Female;Socks;Tube Socks;0.039106145251396655;Y;Winter;0.04032258064516129
335027022_2;Other;22cm-24cm;41;29-38;Female;Socks;Tube Socks;0.039106145251396655;Y;Winter;0.04156327543424317
335027100_2;Other;22cm-24cm;41;18-28;Female;Socks;Wool Socks;0.039106145251396655;$;Winter;0.10949131513647642
335027123_2;Other;22cm-24cm;41;29-38;Female;Socks;Tube Socks;0.039106145251396655;Y;Winter;0.03815136476426799
335027200_2;Other;22cm-24cm;41;18-28;Female;Socks;Wool Socks;0.039106145251396655;$;Winter;0.10235732009925558
335027224_2;Other;22cm-24cm;41;29-38;Female;Socks;Tube Socks;0.039106145251396655;Y;Winter;0.03970223325062035
335027300_2;Other;22cm-24cm;41;18-28;Female;Socks;Wool Socks;0.039106145251396655;$;Winter;0.10576923076923077
335027325_2;Other;22cm-24cm;41;29-38;Female;Socks;Tube Socks;0.039106145251396655;Y;Winter;0.03939205955334987
335027400_2;Other;22cm-24cm;35;18-28;Female;Socks;Tube Socks;0.039106145251396655;Y;Autumn;0.04900744416873449
335027500_2;Other;22cm-24cm;35;29-38;Female;Socks;Tube Socks;0.039106145251396655;Y;Autumn;0.04621588089330025
335027700_2;Other;22cm-24cm;41;29-38;Female;Socks;Wool Socks;0.0111731843575419;$;Winter;0.23790322580645162
335027726_2;Other;22cm-24cm;41;29-38;Female;Socks;Tube Socks;0.039106145251396655;Y;Winter;0.037841191066997515
335027800_2;Other;22cm-24cm;41;29-38;Female;Socks;Wool Socks;0.0111731843575419;$;Winter;0.22239454094292804
335027801_2;Other;22cm-24cm;40;18-28;Female;Socks;Stockings;0.01675977653631285;Y;Winter;0.019540942928039703
335027900_2;Other;22cm-24cm;41;29-38;Female;Socks;Wool Socks;0.0111731843575419;$;Winter;0.17493796526054592
335027901_2;Other;22cm-24cm;40;18-28;Female;Socks;Stockings;0.01675977653631285;Y;Winter;0.01892059553349876
335028100_2;Other;22cm-24cm;41;29-38;Female;Socks;Wool Socks;0.0111731843575419;$;Winter;0.24286600496277916
335028101_2;Other;22cm-24cm;40;18-28;Female;Socks;Stockings;0.01675977653631285;Y;Winter;0.019851116625310174
335028130_2;Other;22cm-24cm;40;18-28;Female;Socks;Tube Socks;0.039106145251396655;Y;Winter;0.040012406947890815
335028200_2;Other;22cm-24cm;41;29-38;Female;Socks;Wool Socks;0.0111731843575419;$;Winter;0.2261166253101737
335028201_2;Other;22cm-24cm;40;18-28;Female;Socks;Stockings;0.01675977653631285;Y;Winter;0.01892059553349876
335028300_2;Other;22cm-24cm;41;29-38;Female;Socks;Wool Socks;0.0111731843575419;$;Winter;0.23107940446650124
335028301_2;Other;22cm-24cm;40;18-28;Female;Socks;Stockings;0.01675977653631285;Y;Winter;0.01892059553349876
335028400_2;Other;22cm-24cm;41;29-38;Female;Socks;Wool Socks;0.0111731843575419;$;Winter;0.23200992555831268
335028401_2;Other;22cm-24cm;40;18-28;Female;Socks;Stockings;0.01675977653631285;Y;Winter;0.019230769230769232
335028431_2;Other;22cm-24cm;40;18-28;Female;Socks;Tube Socks;0.039106145251396655;Y;Winter;0.007133995037220843
335028501_2;Other;22cm-24cm;40;18-28;Female;Socks;Stockings;0.01675977653631285;Y;Winter;0.019540942928039703
335028832_2;Other;22cm-24cm;40;18-28;Female;Socks;Tube Socks;0.039106145251396655;Y;Winter;0.03970223325062035
335028932_2;Other;22cm-24cm;40;18-28;Female;Socks;Tube Socks;0.039106145251396655;Y;Winter;0.0021712158808933004
335029100_2;Other;22cm-24cm;41;29-38;Female;Socks;Wool Socks;0.0111731843575419;$;Winter;0.2242555831265509
335029133_2;Other;22cm-24cm;40;18-28;Female;Socks;Tube Socks;0.039106145251396655;Y;Winter;0.04311414392059553
335029200_2;Other;No Size;28;29-38;Female;Socks;Stockings;0.02793296089385475;Y;Spring;0.0
335029300_2;Other;22cm-24cm;41;29-38;Female;Socks;Wool Socks;0.025139664804469275;$;Winter;0.07661290322580645
335029334_2;Other;22cm-24cm;40;18-28;Female;Socks;Tube Socks;0.039106145251396655;Y;Winter;0.019540942928039703
335029400_2;Other;22cm-24cm;41;29-38;Female;Socks;Wool Socks;0.025139664804469275;$;Winter;0.1426799007444169
335029401_2;Other;18cm-20cm;38;29-38;Female;Socks;Stockings;0.0;Y;Winter;0.00031017369727047146
335029600_2;Other;22cm-24cm;41;29-38;Female;Socks;Wool Socks;0.039106145251396655;$;Winter;0.1163151364764268
335029601_2;Other;22cm-24cm;43;29-38;Female;Socks;Stockings;0.013966480446927373;Y;Winter;0.0
335029700_2;Other;22cm-24cm;35;18-28;Female;Socks;Tube Socks;0.025139664804469275;Y;Autumn;0.017369727047146403
335029800_2;Other;22cm-24cm;35;29-38;Female;Socks;Tube Socks;0.025139664804469275;Y;Autumn;0.01271712158808933
335030400_2;Other;22cm-24cm;41;29-38;Female;Socks;Wool Socks;0.025139664804469275;$;Winter;0.09708436724565757
335030401_2;Other;22cm-24cm;43;29-38;Female;Socks;Stockings;0.013966480446927373;Y;Winter;0.0
335030501_2;Other;22cm-24cm;43;29-38;Female;Socks;Stockings;0.013966480446927373;Y;Winter;0.0
335030700_2;Red;22cm-24cm;37;29-38;Female;Socks;Tube Socks;0.039106145251396655;Y;Autumn;0.3731389578163772
335030801_2;Other;22cm-24cm;43;29-38;Female;Socks;Stockings;0.013966480446927373;Y;Winter;0.0
335030900_2;Pink;22cm-24cm;38;29-38;Female;Socks;Tube Socks;0.039106145251396655;Y;Autumn;0.22766749379652607
335031000_2;Pink;22cm-24cm;38;29-38;Female;Socks;Tube Socks;0.039106145251396655;Y;Autumn;0.13213399503722084
335031100_2;Pink;22cm-24cm;38;18-28;Female;Socks;Tube Socks;0.039106145251396655;Y;Autumn;0.14019851116625312
335031200_2;Pink;22cm-24cm;38;29-38;Female;Socks;Tube Socks;0.039106145251396655;Y;Autumn;0.18641439205955337
335031500_2;Other;22cm-24cm;42;29-38;Female;Socks;Wool Socks;0.05027932960893855;$;Winter;0.033498759305210915
335031501_2;Other;22cm-24cm;43;29-38;Female;Socks;Stockings;0.013966480446927373;Y;Winter;0.0
335031600_2;Other;22cm-24cm;42;29-38;Female;Socks;Wool Socks;0.05027932960893855;$;Winter;0.03877171215880893
335031601_2;Other;22cm-24cm;43;29-38;Female;Socks;Stockings;0.013966480446927373;Y;Winter;0.0
335031700_2;Other;22cm-24cm;42;29-38;Female;Socks;Wool Socks;0.05027932960893855;$;Winter;0.04900744416873449
335031701_2;Other;22cm-24cm;43;29-38;Female;Socks;Stockings;0.01675977653631285;Y;Spring;0.0
335031800_2;Other;22cm-24cm;42;29-38;Female;Socks;Wool Socks;0.05027932960893855;$;Winter;0.03660049627791563
335031801_2;Other;26cm-28cm;41;29-38;Female;Socks;Tube Socks;0.039106145251396655;Y;Winter;0.0024813895781637717
335031900_2;Other;No Size;37;18-28;Female;Socks;Stockings;0.006983240223463687;Y;Autumn;0.0012406947890818859
335032100_2;Red;22cm-24cm;45;29-38;Female;Socks;Tube Socks;0.025139664804469275;Y;Autumn;0.14919354838709678
335032200_2;Other;22cm-24cm;43;18-28;Female;Socks;Stockings;0.0;Y;Spring;0.0
335032300_2;Other;22cm-24cm;47;29-38;Female;Socks;Tube Socks;0.039106145251396655;Y;Winter;0.01240694789081886
335032400_2;Other;22cm-24cm;47;29-38;Female;Socks;Tube Socks;0.039106145251396655;Y;Winter;0.013337468982630274
335032500_2;Other;22cm-24cm;47;29-38;Female;Socks;Tube Socks;0.039106145251396655;Y;Winter;0.013027295285359801
335032600_2;Other;22cm-24cm;47;29-38;Female;Socks;Tube Socks;0.039106145251396655;Y;Winter;0.01054590570719603
335032700_2;Other;22cm-24cm;47;29-38;Female;Socks;Tube Socks;0.039106145251396655;Y;Winter;0.021401985111662532
335032800_2;Other;22cm-24cm;47;29-38;Female;Socks;Tube Socks;0.039106145251396655;Y;Winter;0.03194789081885856
335032900_2;Other;22cm-24cm;47;29-38;Female;Socks;Tube Socks;0.039106145251396655;Y;Winter;0.021401985111662532
335033000_2;Other;22cm-24cm;47;29-38;Female;Socks;Tube Socks;0.039106145251396655;Y;Winter;0.0068238213399503716
335033100_2;Other;22cm-24cm;47;29-38;Female;Socks;Tube Socks;0.039106145251396655;Y;Winter;0.019230769230769232
335033200_2;Other;22cm-24cm;47;29-38;Female;Socks;Tube Socks;0.039106145251396655;Y;Winter;0.026364764267990073
335033400_2;Other;22cm-24cm;47;29-38;Female;Socks;Tube Socks;0.039106145251396655;Y;Winter;0.004032258064516129
335033500_2;Other;22cm-24cm;47;29-38;Female;Socks;Tube Socks;0.039106145251396655;Y;Winter;0.02543424317617866
335033601_2;Other;20cm-22cm;41;29-38;Female;Socks;Tube Socks;0.039106145251396655;Y;Winter;0.0024813895781637717
335033701_2;Other;20cm-22cm;41;29-38;Female;Socks;Tube Socks;0.039106145251396655;Y;Winter;0.0021712158808933004
335033801_2;Other;22cm-24cm;51;18-28;Female;Socks;Stockings;0.01675977653631285;Y;Spring;0.10856079404466501
335033901_2;Other;18cm-20cm;50;18-28;Female;Socks;Tube Socks;0.0111731843575419;Y;Winter;0.0
335034101_2;Other;No Size;3;39-48;Female;Socks;Tube Socks;0.025139664804469275;Y;Spring;0.001861042183622829
335034201_2;Other;No Size;3;29-38;Female;Socks;Stockings;0.0223463687150838;Y;Spring;0.0015508684863523572
335034701_2;Other;No Size;3;29-38;Female;Socks;Stockings;0.0223463687150838;Y;Spring;0.001861042183622829
335034801_2;Other;No Size;3;39-48;Female;Socks;Stockings;0.0223463687150838;Y;Spring;0.0012406947890818859
335035300_2;Other;22cm-24cm;35;29-38;Female;Socks;Tube Socks;0.025139664804469275;Y;Autumn;0.03722084367245657
335035500_2;Other;22cm-24cm;35;29-38;Female;Socks;Tube Socks;0.025139664804469275;Y;Autumn;0.06947890818858561
335035600_2;Other;22cm-24cm;35;29-38;Female;Socks;Tube Socks;0.025139664804469275;Y;Autumn;0.06203473945409429
335035700_2;Other;22cm-24cm;35;29-38;Female;Socks;Tube Socks;0.025139664804469275;Y;Autumn;0.06947890818858561
335035800_2;Other;22cm-24cm;35;29-38;Female;Socks;Tube Socks;0.025139664804469275;Y;Autumn;0.03504962779156327
335035900_2;Other;22cm-24cm;35;29-38;Female;Socks;Tube Socks;0.025139664804469275;Y;Autumn;0.04528535980148883
335036100_2;Other;22cm-24cm;35;29-38;Female;Socks;Tube Socks;0.025139664804469275;Y;Autumn;0.05552109181141439
335036300_2;Other;22cm-24cm;35;29-38;Female;Socks;Tube Socks;0.025139664804469275;Y;Autumn;0.037841191066997515
335036400_2;Other;22cm-24cm;35;29-38;Female;Socks;Tube Socks;0.025139664804469275;Y;Autumn;0.07475186104218362
335036500_2;Other;22cm-24cm;35;29-38;Female;Socks;Tube Socks;0.025139664804469275;Y;Autumn;0.0924317617866005
335036700_2;Other;22cm-24cm;35;29-38;Female;Socks;Tube Socks;0.025139664804469275;Y;Autumn;0.07040942928039702
335036800_2;Other;22cm-24cm;35;29-38;Female;Socks;Tube Socks;0.025139664804469275;Y;Autumn;0.0369106699751861
335036900_2;Other;22cm-24cm;35;29-38;Female;Socks;Tube Socks;0.025139664804469275;Y;Autumn;0.04373449131513647
335037000_2;Other;22cm-24cm;35;29-38;Female;Socks;Wool Socks;0.025139664804469275;$;Winter;0.05055831265508685
335037001_2;Other;No Size;3;29-38;Female;Socks;Stockings;0.0223463687150838;Y;Spring;0.0015508684863523572
335037100_2;Other;22cm-24cm;35;29-38;Female;Socks;Wool Socks;0.025139664804469275;$;Winter;0.062344913151364756
335037101_2;Other;No Size;3;18-28;Female;Socks;Stockings;0.0223463687150838;Y;Spring;0.0015508684863523572
335037200_2;Other;22cm-24cm;35;29-38;Female;Socks;Wool Socks;0.025139664804469275;$;Winter;0.05800248138957816
335037201_2;Other;No Size;3;29-38;Female;Socks;Stockings;0.0223463687150838;Y;Spring;0.001861042183622829
335037300_2;Other;22cm-24cm;35;29-38;Female;Socks;Wool Socks;0.025139664804469275;$;Winter;0.04807692307692307
335037301_2;Other;No Size;3;18-28;Female;Socks;Stockings;0.0223463687150838;Y;Spring;0.001861042183622829
335037500_2;Other;22cm-24cm;49;29-38;Female;Socks;Tube Socks;0.039106145251396655;Y;Winter;0.01240694789081886
335037600_2;Other;22cm-24cm;49;29-38;Female;Socks;Tube Socks;0.039106145251396655;Y;Winter;0.008064516129032258
335037900_2;Other;22cm-24cm;49;29-38;Female;Socks;Wool Socks;0.05027932960893855;$;Winter;0.005583126550868486
335037901_2;Other;No Size;3;18-28;Female;Socks;Stockings;0.0223463687150838;Y;Spring;0.0012406947890818859
335038100_2;Other;22cm-24cm;49;29-38;Female;Socks;Tube Socks;0.039106145251396655;Y;Winter;0.019540942928039703
335038200_2;Other;22cm-24cm;49;18-28;Female;Socks;Wool Socks;0.05027932960893855;$;Winter;0.020161290322580645
335038201_2;Other;No Size;3;29-38;Female;Socks;Stockings;0.0223463687150838;Y;Spring;0.0015508684863523572
335038300_2;Other;22cm-24cm;49;29-38;Female;Socks;Tube Socks;0.039106145251396655;Y;Winter;0.03411910669975186
335038500_2;Other;22cm-24cm;49;18-28;Female;Socks;Tube Socks;0.039106145251396655;Y;Winter;0.024503722084367244
335038600_2;Other;22cm-24cm;49;29-38;Female;Socks;Wool Socks;0.05027932960893855;$;Winter;0.05800248138957816
335038601_2;Other;20cm-22cm;3;29-38;Female;Socks;Stockings;0.0223463687150838;Y;Spring;0.0015508684863523572
335038700_2;Other;22cm-24cm;49;29-38;Female;Socks;Wool Socks;0.05027932960893855;$;Winter;0.015198511166253103
335038701_2;Other;22cm-24cm;11;29-38;Female;Socks;Tube Socks;0.025139664804469275;Y;Spring;0.10049627791563275
335038800_2;Other;22cm-24cm;49;29-38;Female;Socks;Wool Socks;0.05027932960893855;$;Winter;0.04249379652605459
335038801_2;Black;22cm-24cm;14;18-28;Female;Socks;Stockings;0.0223463687150838;Y;Spring;0.013957816377171216
335038900_2;Other;22cm-24cm;49;29-38;Female;Socks;Tube Socks;0.039106145251396655;Y;Winter;0.01488833746898263
335039200_2;Other;22cm-24cm;49;29-38;Female;Socks;Tube Socks;0.039106145251396655;Y;Winter;0.011476426799007445
335039300_2;Other;22cm-24cm;49;29-38;Female;Socks;Wool Socks;0.05027932960893855;$;Winter;0.004652605459057072
335039400_2;Other;22cm-24cm;49;29-38;Female;Socks;Wool Socks;0.05027932960893855;$;Winter;0.024503722084367244
335039500_2;Other;22cm-24cm;49;29-38;Female;Socks;Tube Socks;0.039106145251396655;Y;Winter;0.018300248138957816
335039600_2;Other;22cm-24cm;49;29-38;Female;Socks;Tube Socks;0.039106145251396655;Y;Winter;0.02977667493796526
335039700_2;Other;22cm-24cm;49;29-38;Female;Socks;Wool Socks;0.05027932960893855;$;Winter;0.007444168734491315
335039800_2;Other;22cm-24cm;49;29-38;Female;Socks;Wool Socks;0.05027932960893855;$;Winter;0.005583126550868486
335039900_2;Other;22cm-24cm;49;29-38;Female;Socks;Wool Socks;0.05027932960893855;$;Winter;0.005272952853598014
335040100_2;Other;22cm-24cm;49;29-38;Female;Socks;Wool Socks;0.05027932960893855;$;Winter;0.0068238213399503716
335040200_2;Other;22cm-24cm;49;29-38;Female;Socks;Wool Socks;0.05027932960893855;$;Winter;0.004962779156327543
335040400_2;Other;22cm-24cm;50;18-28;Female;Socks;Wool Socks;0.05027932960893855;$;Winter;0.03411910669975186
335040500_2;Other;22cm-24cm;50;29-38;Female;Socks;Wool Socks;0.05027932960893855;$;Winter;0.040012406947890815
335040501_2;Other;24cm-26cm;37;18-28;Female;Socks;Stockings;0.0223463687150838;Y;Autumn;0.002791563275434243
335040600_2;Other;22cm-24cm;50;29-38;Female;Socks;Wool Socks;0.05027932960893855;$;Winter;0.045595533498759305
335040601_2;Other;22cm-24cm;40;18-28;Female;Socks;Tube Socks;0.039106145251396655;Y;Autumn;0.04962779156327543
335040700_2;Other;22cm-24cm;50;18-28;Female;Socks;Wool Socks;0.05027932960893855;$;Winter;0.02543424317617866
335040701_2;Other;22cm-24cm;40;18-28;Female;Socks;Tube Socks;0.039106145251396655;Y;Autumn;0.04962779156327543
335040800_2;Other;22cm-24cm;50;29-38;Female;Socks;Wool Socks;0.05027932960893855;$;Winter;0.03753101736972705
335040801_2;Other;22cm-24cm;40;18-28;Female;Socks;Tube Socks;0.039106145251396655;Y;Autumn;0.04962779156327543
335040900_2;Other;22cm-24cm;50;18-28;Female;Socks;Wool Socks;0.05027932960893855;$;Winter;0.0015508684863523572
335041000_2;Other;22cm-24cm;50;29-38;Female;Socks;Wool Socks;0.05027932960893855;$;Winter;0.0012406947890818859
335041001_2;Other;16cm-18cm;40;4-6;Girls;Socks;Stockings;0.030726256983240222;Y;Autumn;0.013647642679900745
335041100_2;Other;22cm-24cm;50;29-38;Female;Socks;Wool Socks;0.05027932960893855;$;Winter;0.026674937965260548
335041101_2;Other;16cm-18cm;40;4-6;Girls;Socks;Stockings;0.030726256983240222;Y;Autumn;0.013337468982630274
335041200_2;Other;22cm-24cm;50;29-38;Female;Socks;Tube Socks;0.039106145251396655;Y;Autumn;0.001861042183622829
335041300_2;Other;22cm-24cm;50;29-38;Female;Socks;Tube Socks;0.039106145251396655;Y;Autumn;0.008684863523573201
335041400_2;Other;22cm-24cm;50;29-38;Female;Socks;Tube Socks;0.039106145251396655;Y;Autumn;0.0012406947890818859
335041500_2;Other;22cm-24cm;50;29-38;Female;Socks;Tube Socks;0.039106145251396655;Y;Autumn;0.009615384615384616
335041600_2;Other;22cm-24cm;50;29-38;Female;Socks;Tube Socks;0.039106145251396655;Y;Autumn;0.009925558312655087
335041700_2;Other;22cm-24cm;50;29-38;Female;Socks;Tube Socks;0.039106145251396655;Y;Autumn;0.017059553349875932
335041800_2;Other;22cm-24cm;50;29-38;Female;Socks;Tube Socks;0.039106145251396655;Y;Autumn;0.0024813895781637717
335042600_2;Black;22cm-24cm;8;29-38;Female;Socks;Short Stockings;0.0223463687150838;Y;Spring;0.136166253101737
335042700_2;Other;22cm-24cm;50;29-38;Female;Socks;Tube Socks;0.039106145251396655;Y;Autumn;0.02078163771712159
335042800_2;Other;22cm-24cm;50;29-38;Female;Socks;Tube Socks;0.039106145251396655;Y;Autumn;0.022332506203473945
335042900_2;Other;22cm-24cm;50;29-38;Female;Socks;Tube Socks;0.039106145251396655;Y;Autumn;0.022022332506203474
335043000_2;Other;22cm-24cm;50;29-38;Female;Socks;Tube Socks;0.039106145251396655;Y;Autumn;0.0009305210918114144
335043100_2;Other;22cm-24cm;50;29-38;Female;Socks;Tube Socks;0.039106145251396655;Y;Autumn;0.017369727047146403
335043200_2;Other;22cm-24cm;50;29-38;Female;Socks;Tube Socks;0.039106145251396655;Y;Autumn;0.02264267990074442
335043300_2;Other;22cm-24cm;50;29-38;Female;Socks;Tube Socks;0.039106145251396655;Y;Autumn;0.02357320099255583
335043400_2;Black;22cm-24cm;8;29-38;Female;Socks;Short Stockings;0.0223463687150838;Y;Spring;0.1826923076923077
335043401_2;Other;18cm-20cm;40;7-9;Girls;Socks;Stockings;0.030726256983240222;Y;Autumn;0.013957816377171216
335043501_2;Other;22cm-24cm;42;29-38;Female;Socks;Wool Socks;0.039106145251396655;$;Winter;0.08746898263027295
335043600_2;Black;22cm-24cm;8;29-38;Female;Short Socks;Short Stockings;0.0111731843575419;$;Spring;0.298697270471464
335043601_2;Other;22cm-24cm;42;29-38;Female;Socks;Wool Socks;0.039106145251396655;$;Winter;0.030707196029776677
335043700_2;Other;22cm-24cm;51;29-38;Female;Socks;Wool Socks;0.05027932960893855;$;Winter;0.018300248138957816
335043701_2;Other;22cm-24cm;42;29-38;Female;Socks;Wool Socks;0.039106145251396655;$;Winter;0.0390818858560794
335043800_2;Other;22cm-24cm;51;29-38;Female;Socks;Wool Socks;0.05027932960893855;$;Winter;0.012096774193548387
335043900_2;Other;22cm-24cm;51;29-38;Female;Socks;Wool Socks;0.05027932960893855;$;Winter;0.03442928039702233
335044100_2;Other;22cm-24cm;51;29-38;Female;Socks;Wool Socks;0.05027932960893855;$;Winter;0.03846153846153846
335044200_2;Other;22cm-24cm;51;29-38;Female;Socks;Wool Socks;0.05027932960893855;$;Winter;0.028535980148883377
335044300_2;Other;22cm-24cm;51;29-38;Female;Socks;Wool Socks;0.05027932960893855;$;Winter;0.003411910669975186
335044304_2;Red;22cm-24cm;52;29-38;Female;Socks;Tube Socks;0.025139664804469275;Y;Spring;0.20595533498759305
335044400_2;Other;22cm-24cm;51;29-38;Female;Socks;Wool Socks;0.05027932960893855;$;Winter;0.006203473945409429
335044405_2;Pink;22cm-24cm;52;29-38;Female;Socks;Tube Socks;0.025139664804469275;Y;Spring;0.16718362282878413
335044500_2;Red;22cm-24cm;51;29-38;Female;Socks;Tube Socks;0.025139664804469275;Y;Winter;0.0024813895781637717
335044600_2;Red;22cm-24cm;51;29-38;Female;Socks;Tube Socks;0.025139664804469275;Y;Winter;0.0021712158808933004
335044700_2;Other;22cm-24cm;51;29-38;Female;Socks;Tube Socks;0.025139664804469275;Y;Winter;0.023883374689826303
335044800_2;Other;22cm-24cm;51;29-38;Female;Socks;Tube Socks;0.025139664804469275;Y;Winter;0.019851116625310174
335044900_2;Other;22cm-24cm;51;29-38;Female;Socks;Tube Socks;0.025139664804469275;Y;Winter;0.019851116625310174
335045000_2;Other;22cm-24cm;51;29-38;Female;Socks;Tube Socks;0.025139664804469275;Y;Winter;0.022332506203473945
335045100_2;Other;22cm-24cm;51;29-38;Female;Socks;Tube Socks;0.025139664804469275;Y;Winter;0.01861042183622829
335045200_2;Other;22cm-24cm;51;29-38;Female;Socks;Tube Socks;0.025139664804469275;Y;Winter;0.017990074441687345
335045300_2;Other;22cm-24cm;51;29-38;Female;Socks;Tube Socks;0.025139664804469275;Y;Winter;0.015508684863523574
335045400_2;Other;22cm-24cm;51;29-38;Female;Socks;Tube Socks;0.025139664804469275;Y;Winter;0.015198511166253103
335045500_2;Other;22cm-24cm;51;29-38;Female;Socks;Tube Socks;0.025139664804469275;Y;Winter;0.0024813895781637717
335045600_2;Other;22cm-24cm;51;29-38;Female;Socks;Tube Socks;0.025139664804469275;Y;Winter;0.0021712158808933004
335045700_2;Other;22cm-24cm;51;29-38;Female;Socks;Tube Socks;0.025139664804469275;Y;Winter;0.01488833746898263
335045800_2;Other;22cm-24cm;51;29-38;Female;Socks;Tube Socks;0.025139664804469275;Y;Winter;0.004032258064516129
335045900_2;Other;22cm-24cm;51;29-38;Female;Socks;Tube Socks;0.025139664804469275;Y;Winter;0.005583126550868486
335046000_2;Other;22cm-24cm;51;29-38;Female;Socks;Tube Socks;0.025139664804469275;Y;Winter;0.012096774193548387
335046100_2;Other;22cm-24cm;51;18-28;Female;Socks;Tube Socks;0.025139664804469275;Y;Winter;0.013337468982630274
335046300_2;Other;22cm-24cm;51;29-38;Female;Socks;Tube Socks;0.025139664804469275;Y;Winter;0.005893300248138957
335046400_2;Other;22cm-24cm;51;29-38;Female;Socks;Tube Socks;0.025139664804469275;Y;Winter;0.007754342431761786
335046500_2;Other;22cm-24cm;51;29-38;Female;Socks;Tube Socks;0.025139664804469275;Y;Winter;0.00837468982630273
335046600_2;Other;22cm-24cm;51;29-38;Female;Socks;Tube Socks;0.025139664804469275;Y;Winter;0.011786600496277916
335046700_2;Other;22cm-24cm;51;29-38;Female;Socks;Tube Socks;0.025139664804469275;Y;Winter;0.012096774193548387
335046800_2;Other;22cm-24cm;51;29-38;Female;Socks;Tube Socks;0.025139664804469275;Y;Winter;0.009925558312655087
335046900_2;Other;22cm-24cm;51;29-38;Female;Socks;Tube Socks;0.025139664804469275;Y;Winter;0.01054590570719603
335047100_2;Other;22cm-24cm;51;29-38;Female;Socks;Tube Socks;0.025139664804469275;Y;Winter;0.01271712158808933
335047200_2;Other;22cm-24cm;51;29-38;Female;Socks;Tube Socks;0.025139664804469275;Y;Winter;0.01023573200992556
335047300_2;Other;22cm-24cm;51;29-38;Female;Socks;Tube Socks;0.025139664804469275;Y;Winter;0.011166253101736974
335047400_2;Other;22cm-24cm;53;29-38;Female;Socks;Tube Socks;0.025139664804469275;Y;Winter;0.05459057071960297
335047500_2;Other;22cm-24cm;53;18-28;Female;Socks;Tube Socks;0.025139664804469275;Y;Winter;0.04280397022332506
335047600_2;Other;22cm-24cm;53;29-38;Female;Socks;Tube Socks;0.025139664804469275;Y;Winter;0.03287841191066997
335047700_2;Other;22cm-24cm;53;18-28;Female;Socks;Tube Socks;0.025139664804469275;Y;Winter;0.03287841191066997
335047800_2;Other;22cm-24cm;53;29-38;Female;Socks;Tube Socks;0.025139664804469275;Y;Winter;0.030707196029776677
