;Product;Cluster;Centroid
60;3250898010000;18;('3330104003703',)
61;3250898020000;18;('3330104003703',)
62;3250900140000;18;('3330104003703',)
63;3250901000000;29;('3330035000000',)
64;3250901010000;32;('3252998000000',)
65;3250901020000;18;('3330104003703',)
66;3250994000000;15;('3253668009000',)
67;3250995000000;9;('3250648010000',)
68;3250996000000;23;('32A7853109008',)
69;3250998000000;15;('3253668009000',)
70;3251201040000;5;('3320090000000',)
71;3251252000000;30;('3253877009000',)
72;3251259000000;20;('3251259000000',)
73;3251278000000;30;('3253877009000',)
74;3251279000000;11;('3280057000000',)
75;3251282000000;37;('3286144029000',)
76;3251283000000;19;('3290036007905',)
77;3251288000000;34;('3320020000000',)
78;3251289000000;28;('3252988000000',)
79;3251290000000;15;('3253668009000',)
80;3251293000000;34;('3320020000000',)
81;3251297000000;24;('3338866009002',)
82;3251298000000;11;('3280057000000',)
83;3251299000000;6;('3253446001500',)
84;3251307000000;18;('3330104003703',)
85;3251310000000;34;('3320020000000',)
86;3251330000000;28;('3252988000000',)
87;3251336000000;29;('3330035000000',)
88;3251340000000;11;('3280057000000',)
89;3251346000000;37;('3286144029000',)
90;3251347000000;5;('3320090000000',)
91;3251348000000;29;('3330035000000',)
92;3251349000000;24;('3338866009002',)
93;3251353000000;30;('3253877009000',)
94;3251684000000;18;('3330104003703',)
95;3252681000000;18;('3330104003703',)
96;3252975000000;34;('3320020000000',)
97;3252976000000;15;('3253668009000',)
98;3252985000000;27;('3252985000000',)
99;3252986000000;27;('3252985000000',)
100;3252987000000;30;('3253877009000',)
101;3252988000000;28;('3252988000000',)
102;3252989000000;12;('3320229003703',)
103;3252990000000;32;('3252998000000',)
104;3252991000000;25;('3280263004405',)
105;3252992000000;11;('3280057000000',)
106;3252993000000;32;('3252998000000',)
107;3252994000000;32;('3252998000000',)
108;3252995000000;32;('3252998000000',)
109;3252996000000;32;('3252998000000',)
110;3252997000000;32;('3252998000000',)
111;3252998000000;32;('3252998000000',)
