;Product;Cluster;Centroid
821;337014800_2;18;331053700_2
822;337014900_2;5;326901900_2
823;337015000_2;5;326901900_2
824;337015100_2;2;335043401_2
825;337015200_2;2;335043401_2
826;337015300_2;5;326901900_2
827;337015400_2;5;326901900_2
828;337015500_2;13;338980000_2
829;337015600_2;5;326901900_2
830;337015700_2;2;335043401_2
831;337015800_2;5;326901900_2
832;337015900_2;5;326901900_2
833;337016000_2;16;331023300_2
834;337016001_2;15;335030700_2
835;337016100_2;5;326901900_2
836;337016600_2;15;335030700_2
837;337016800_2;15;335030700_2
838;337016900_2;3;331026700_2
839;337017000_2;15;335030700_2
840;337017100_2;11;335026000_2
841;337017200_2;15;335030700_2
842;337017300_2;5;326901900_2
843;337017400_2;5;326901900_2
844;337031600_2;3;331026700_2
845;337081300_2;9;331028600_2
846;337081701_2;9;331028600_2
847;337082100_2;13;338980000_2
848;337082301_2;16;331023300_2
849;337082800_2;9;331028600_2
850;337083300_2;9;331028600_2
851;337100101_2;15;335030700_2
852;337101000_2;3;331026700_2
853;337130200_2;5;326901900_2
854;337135200_2;17;335013800_2
855;337160100_2;9;331028600_2
856;337160500_2;15;335030700_2
857;337200200_2;13;338980000_2
858;337209000_2;15;335030700_2
859;337268900_2;15;335030700_2
860;337504200_2;2;335043401_2
861;337509700_2;14;335322901_2
862;337766600_2;17;335013800_2
863;337830502_2;12;331052900_2
864;337830503_2;7;335057700_2
