;Product;Cluster;Centroid
205;GWC012BND200FS;8;('GWF002BRN165FS',)
206;GWC012BNR1K0FS;8;('GWF002BRN165FS',)
207;GWC012BNR500FS;3;('GLV001CAR125FS',)
208;GWC012DCO200FS;8;('GWF002BRN165FS',)
209;GWC012FTG200FS;12;('GLO002BNR250FS',)
210;GWC012NEU180FS;1;('GWP002BNG080FS',)
211;GWC012NEU500FS;7;('GBA001NEU250FS',)
212;GWC012NTA250FS;12;('GLO002BNR250FS',)
213;GWC012SLX200FS;11;('GLV001SLX080FS',)
214;GWC012SLX350FS;5;('TBG001BND180BV',)
215;GWC012VLR200FS;4;('GWP002MCD300FS',)
216;GWC013CQT250FS;12;('GLO002BNR250FS',)
217;GWC014CQT200FS;1;('GWP002BNG080FS',)
218;GWC015ESB200FS;9;('TPO003BND600BW',)
219;GWC015PAM200FS;4;('GWP002MCD300FS',)
220;GWC015RTB200FP;2;('GLV001CAR080FS',)
221;GWC016JLG300FS;12;('GLO002BNR250FS',)
222;GWC016NEU350FS;1;('GWP002BNG080FS',)
223;GWC017DLZ180FS;6;('GWJ019NEU080FS',)
224;GWC017PQC250FS;6;('GWJ019NEU080FS',)
225;GWC018BNR1K0FS;7;('GBA001NEU250FS',)
226;GWC018SPV350FS;5;('TBG001BND180BV',)
227;GWC019BNR1K0FS;6;('GWJ019NEU080FS',)
228;GWC019BNR500FS;8;('GWF002BRN165FS',)
229;GWC019SPV500FS;5;('TBG001BND180BV',)
230;GWC020BNG150FS;1;('GWP002BNG080FS',)
